"","observed_on","year","prism_tmin","prism_tmax","Month","Day","yday","Latitude","id","local_hour","hour_temperature","color","colorid","season"
"9907","2021-10-17",2021,13.6423174154729,24.9218670447866,10,17,290,36,98537115,15,24.6837688167597,"brown",0,"Non-Breeding season"
"9908","2021-10-17",2021,13.6423174154729,24.9218670447866,10,17,290,36,98565498,13,24.6837688167597,"brown",0,"Non-Breeding season"
"9909","2021-10-12",2021,12.4153129538034,24.6327778958579,10,12,285,36,98623234,11,22.4284791198705,"green",1,"Non-Breeding season"
"9910","2021-10-14",2021,12.4153129538034,24.6327778958579,10,14,287,36,98639429,15,24.3785592801004,"brown",0,"Non-Breeding season"
"9911","2021-10-16",2021,12.4153129538034,24.6327778958579,10,16,289,36,98667000,11,22.3870398944262,"brown",0,"Non-Breeding season"
"9912","2021-10-19",2021,12.4153129538034,24.6327778958579,10,19,292,36,98704202,10,20.6850121255315,"green",1,"Non-Breeding season"
"9913","2021-10-14",2021,12.4153129538034,24.6327778958579,10,14,287,36,98724653,14,24.6327778958579,"green",1,"Non-Breeding season"
"9914","2021-10-14",2021,13.6423174154729,24.9218670447866,10,14,287,36,98794782,12,23.9928237074972,"brown",0,"Non-Breeding season"
"9915","2021-10-11",2021,12.4153129538034,24.6327778958579,10,11,284,36,98826480,14,24.6327778958579,"brown",0,"Non-Breeding season"
"9916","2021-10-19",2021,12.4153129538034,24.6327778958579,10,19,292,36,98975928,12,23.6023860590051,"brown",0,"Non-Breeding season"
"9917","2021-10-22",2021,12.4153129538034,24.6327778958579,10,22,295,36,99005430,13,24.3686617389188,"green",1,"Non-Breeding season"
"9918","2021-10-22",2021,12.4153129538034,24.6327778958579,10,22,295,36,99005431,13,24.3686617389188,"green",1,"Non-Breeding season"
"9919","2021-10-23",2021,12.4153129538034,24.6327778958579,10,23,296,36,99162255,15,24.3674072249641,"brown",0,"Non-Breeding season"
"9920","2021-10-24",2021,12.4153129538034,24.6327778958579,10,24,297,36,99220434,10,20.5954409733588,"brown",0,"Non-Breeding season"
"9921","2021-10-24",2021,12.4153129538034,24.6327778958579,10,24,297,36,99295235,14,24.6327778958579,"brown",0,"Non-Breeding season"
"9922","2021-10-26",2021,12.4153129538034,24.6327778958579,10,26,299,36,99588851,14,24.6327778958579,"green",1,"Non-Breeding season"
"9923","2021-10-30",2021,12.4153129538034,24.6327778958579,10,30,303,36,99839639,15,24.358575442072,"brown",0,"Non-Breeding season"
"9924","2021-10-30",2021,12.4153129538034,24.6327778958579,10,30,303,36,99839658,15,24.358575442072,"brown",0,"Non-Breeding season"
"9925","2021-10-31",2021,12.4153129538034,24.6327778958579,10,31,304,36,99891760,13,24.3573123497882,"brown",0,"Non-Breeding season"
"9926","2021-11-02",2021,1.62898205722574,16.7412899776741,11,2,306,36,100102306,14,16.7412899776741,"green",1,"Non-Breeding season"
"9927","2021-11-02",2021,1.62898205722574,16.7412899776741,11,2,306,36,100109944,14,16.7412899776741,"brown",0,"Non-Breeding season"
"9928","2021-11-02",2021,1.62898205722574,16.7412899776741,11,2,306,36,100109962,14,16.7412899776741,"brown",0,"Non-Breeding season"
"9929","2021-11-01",2021,1.62898205722574,16.7412899776741,11,1,305,36,100182932,11,13.7529603297893,"brown",0,"Non-Breeding season"
"9930","2021-11-05",2021,1.62898205722574,16.7412899776741,11,5,309,36,100330395,12,15.3633318155836,"brown",0,"Non-Breeding season"
"9931","2021-10-17",2021,13.6423174154729,24.9218670447866,10,17,290,36,100626392,14,24.9218670447866,"brown",0,"Non-Breeding season"
"9932","2021-10-23",2021,13.6423174154729,24.9218670447866,10,23,296,36,100626687,14,24.9218670447866,"brown",0,"Non-Breeding season"
"9933","2021-11-12",2021,3.20952049245653,17.1104129888768,11,12,316,36,100923313,7,3.78907733546509,"brown",0,"Non-Breeding season"
"9934","2021-11-11",2021,3.20952049245653,17.1104129888768,11,11,315,36,100974526,11,14.2423809532148,"brown",0,"Non-Breeding season"
"9935","2021-11-13",2021,1.62898205722574,16.7412899776741,11,13,317,36,101023587,13,16.3806916636541,"brown",0,"Non-Breeding season"
"9936","2021-11-01",2021,1.62898205722574,16.7412899776741,11,1,305,36,101063166,13,16.3989939925308,"brown",0,"Non-Breeding season"
"9937","2021-11-14",2021,3.20952049245653,17.1104129888768,11,14,318,36,101129359,15,16.7773771319609,"brown",0,"Non-Breeding season"
"9938","2021-11-18",2021,1.62898205722574,16.7412899776741,11,18,322,36,101494347,14,16.7412899776741,"brown",0,"Non-Breeding season"
"9939","2021-11-21",2021,1.62898205722574,16.7412899776741,11,21,325,36,101679434,6,1.62898205722574,"brown",0,"Non-Breeding season"
"9940","2021-11-21",2021,1.62898205722574,16.7412899776741,11,21,325,36,101718016,2,1.62898205722574,"brown",0,"Non-Breeding season"
"9941","2021-11-23",2021,1.62898205722574,16.7412899776741,11,23,327,36,101802028,11,13.4822350529862,"brown",0,"Non-Breeding season"
"9942","2021-09-25",2021,16.1171538918107,28.5287460408494,9,25,268,36,101893470,10,24.9302548705876,"green",1,"Non-Breeding season"
"9943","2021-11-26",2021,1.62898205722574,16.7412899776741,11,26,330,36,101947975,10,11.0631179483734,"brown",0,"Non-Breeding season"
"9944","2021-11-26",2021,1.62898205722574,16.7412899776741,11,26,330,36,101974243,12,15.2479654486692,"brown",0,"Non-Breeding season"
"9945","2021-12-04",2021,4.05124350024821,17.1951814246365,12,4,338,36,102485310,12,15.8679742211933,"brown",0,"Non-Breeding season"
"9946","2021-12-05",2021,4.05124350024821,17.1951814246365,12,5,339,36,102537439,11,14.2661498543964,"brown",0,"Non-Breeding season"
"9947","2021-12-04",2021,5.0448132125368,17.5198831641466,12,4,338,36,102584617,11,14.7459719557739,"brown",0,"Non-Breeding season"
"9948","2021-12-04",2021,4.05124350024821,17.1951814246365,12,4,338,36,102588993,14,17.1951814246365,"brown",0,"Non-Breeding season"
"9949","2021-11-18",2021,3.20952049245653,17.1104129888768,11,18,322,36,102675465,12,15.7738328496514,"brown",0,"Non-Breeding season"
"9950","2021-12-11",2021,4.05124350024821,17.1951814246365,12,11,345,36,102876398,12,15.8503198978667,"brown",0,"Non-Breeding season"
"9951","2021-10-22",2021,12.4153129538034,24.6327778958579,10,22,295,36,102953966,17,22.323754458667,"brown",0,"Non-Breeding season"
"9952","2021-12-10",2021,4.05124350024821,17.1951814246365,12,10,344,36,103081863,15,16.8550803318771,"green",1,"Non-Breeding season"
"9953","2021-12-17",2021,4.05124350024821,17.1951814246365,12,17,351,36,103265731,14,17.1951814246365,"brown",0,"Non-Breeding season"
"9954","2021-12-17",2021,4.05124350024821,17.1951814246365,12,17,351,36,103265749,14,17.1951814246365,"brown",0,"Non-Breeding season"
"9955","2021-10-31",2021,12.4153129538034,24.6327778958579,10,31,304,36,103330528,6,12.4153129538034,"brown",0,"Non-Breeding season"
"9956","2021-12-12",2021,5.0448132125368,17.5198831641466,12,12,346,36,103424574,13,17.1961265919721,"brown",0,"Non-Breeding season"
"9957","2021-12-28",2021,4.05124350024821,17.1951814246365,12,28,362,36,103849069,17,13.9817685219736,"brown",0,"Non-Breeding season"
"9958","2022-01-01",2022,-1.90413479978167,9.99209312156392,1,1,1,36,104136171,14,9.99209312156392,"brown",0,"Non-Breeding season"
"9959","2022-01-03",2022,-1.90413479978167,9.99209312156392,1,3,3,36,104312377,17,7.1350024512011,"brown",0,"Non-Breeding season"
"9960","2022-01-01",2022,-1.90413479978167,9.99209312156392,1,1,1,36,104368593,14,9.99209312156392,"brown",0,"Non-Breeding season"
"9961","2021-12-29",2021,5.0448132125368,17.5198831641466,12,29,363,36,104418580,13,17.1948146801374,"brown",0,"Non-Breeding season"
"9962","2021-08-10",2021,20.9032008284003,31.6471710568994,8,10,222,36,104848083,17,30.1642717762159,"brown",0,"Breeding season"
"9963","2021-08-17",2021,20.9032008284003,31.6471710568994,8,17,229,36,104848084,13,31.4745385177979,"green",1,"Breeding season"
"9964","2020-11-14",2020,6.41630723236253,19.6723375373952,11,15,319,36,104974052,12,18.4122595868907,"brown",0,"Non-Breeding season"
"9965","2022-01-18",2022,-1.90413479978167,9.99209312156392,1,18,18,36,105245070,14,9.99209312156392,"brown",0,"Non-Breeding season"
"9966","2022-01-23",2022,-1.90413479978167,9.99209312156392,1,23,23,36,105454938,16,8.83796013916506,"green",1,"Non-Breeding season"
"9967","2021-11-03",2021,1.62898205722574,16.7412899776741,11,3,307,36,105509657,15,16.3958801233876,"brown",0,"Non-Breeding season"
"9968","2022-01-28",2022,-1.90413479978167,9.99209312156392,1,28,28,36,105851589,12,8.85935675544988,"brown",0,"Non-Breeding season"
"9969","2022-02-03",2022,1.08131879898451,15.1669655814851,2,3,34,36,106081230,13,14.8358842860088,"green",1,"Non-Breeding season"
"9970","2022-02-09",2022,1.08131879898451,15.1669655814851,2,9,40,36,106520244,11,12.3530623832149,"brown",0,"Non-Breeding season"
"9971","2022-02-19",2022,1.08131879898451,15.1669655814851,2,19,50,36,107060752,13,14.8592480927452,"brown",0,"Non-Breeding season"
"9972","2022-02-23",2022,1.08131879898451,15.1669655814851,2,23,54,36,107381955,16,13.972435928952,"brown",0,"Non-Breeding season"
"9973","2022-02-11",2022,1.08131879898451,15.1669655814851,2,11,42,36,107382366,14,15.1669655814851,"brown",0,"Non-Breeding season"
"9974","2022-02-25",2022,1.08131879898451,15.1669655814851,2,25,56,36,107430462,14,15.1669655814851,"brown",0,"Non-Breeding season"
"9975","2022-02-26",2022,1.08131879898451,15.1669655814851,2,26,57,36,107513087,11,12.5641551235928,"brown",0,"Non-Breeding season"
"9976","2022-03-04",2022,5.09303197160144,19.4986238113023,3,4,63,36,108132132,16,18.3285685654456,"brown",0,"Non-Breeding season"
"9977","2022-03-07",2022,5.09303197160144,19.4986238113023,3,7,66,36,108177645,16,18.3453128915589,"brown",0,"Non-Breeding season"
"9978","2022-03-08",2022,6.19060922679761,19.5364936278051,3,8,67,36,108196402,14,19.5364936278051,"brown",0,"Non-Breeding season"
"9979","2022-03-02",2022,6.19060922679761,19.5364936278051,3,2,61,36,108354135,12,18.4420386950957,"brown",0,"Non-Breeding season"
"9980","2022-03-13",2022,5.09303197160144,19.4986238113023,3,13,72,36,108521082,12,18.3779633987473,"brown",0,"Non-Breeding season"
"9981","2022-03-13",2022,5.09303197160144,19.4986238113023,3,13,72,36,108521101,12,18.3779633987473,"brown",0,"Non-Breeding season"
"9982","2022-03-13",2022,5.09303197160144,19.4986238113023,3,13,72,36,108521159,12,18.3779633987473,"brown",0,"Non-Breeding season"
"9983","2022-03-06",2022,5.09303197160144,19.4986238113023,3,6,65,36,108590904,11,16.9352994074781,"brown",0,"Non-Breeding season"
"9984","2022-03-14",2022,5.09303197160144,19.4986238113023,3,14,73,36,108676317,15,19.217037961978,"brown",0,"Non-Breeding season"
"9985","2022-03-15",2022,5.09303197160144,19.4986238113023,3,15,74,36,108677139,16,18.3885793232302,"brown",0,"Non-Breeding season"
"9986","2022-03-18",2022,5.09303197160144,19.4986238113023,3,18,77,36,108875575,11,17.075580248034,"brown",0,"Non-Breeding season"
"9987","2022-03-19",2022,5.09303197160144,19.4986238113023,3,19,78,36,108974251,14,19.4986238113023,"brown",0,"Non-Breeding season"
"9988","2022-03-20",2022,6.19060922679761,19.5364936278051,3,20,79,36,109046807,10,15.6701610566473,"brown",0,"Non-Breeding season"
"9989","2022-03-22",2022,5.09303197160144,19.4986238113023,3,22,81,36,109243206,15,19.2275693881893,"green",1,"Non-Breeding season"
"9990","2022-03-22",2022,5.09303197160144,19.4986238113023,3,22,81,36,109246109,15,19.2275693881893,"green",1,"Non-Breeding season"
"9991","2022-03-19",2022,5.09303197160144,19.4986238113023,3,19,78,36,109255654,15,19.2236907299059,"brown",0,"Non-Breeding season"
"9992","2022-03-27",2022,5.09303197160144,19.4986238113023,3,27,86,36,109693074,17,17.1736053205524,"brown",0,"Non-Breeding season"
"9993","2022-03-26",2022,5.09303197160144,19.4986238113023,3,26,85,36,109693317,13,19.2326048065725,"brown",0,"Non-Breeding season"
"9994","2022-03-27",2022,5.09303197160144,19.4986238113023,3,27,86,36,109693484,11,17.1736053205524,"brown",0,"Non-Breeding season"
"9995","2022-03-29",2022,5.09303197160144,19.4986238113023,3,29,88,36,109850794,13,19.2362771639913,"brown",0,"Non-Breeding season"
"9996","2022-03-07",2022,5.09303197160144,19.4986238113023,3,7,66,36,109881759,12,18.3453128915589,"brown",0,"Non-Breeding season"
"9997","2022-03-30",2022,5.09303197160144,19.4986238113023,3,30,89,35,110046249,1,5.09303197160144,"green",1,"Non-Breeding season"
"9998","2022-04-01",2022,8.53161260388648,22.9680900129539,4,1,91,36,110115526,14,22.9680900129539,"green",1,"Breeding season"
"9999","2022-03-27",2022,5.09303197160144,19.4986238113023,3,27,86,36,110222982,15,19.2338389404597,"green",1,"Non-Breeding season"
"10000","2022-03-27",2022,5.09303197160144,19.4986238113023,3,27,86,36,110222989,15,19.2338389404597,"green",1,"Non-Breeding season"
"10001","2022-04-02",2022,8.53161260388648,22.9680900129539,4,2,92,36,110230488,1,8.53161260388648,"brown",0,"Breeding season"
"10002","2022-04-02",2022,8.53161260388648,22.9680900129539,4,2,92,36,110230586,1,8.53161260388648,"brown",0,"Breeding season"
"10003","2022-04-01",2022,8.53161260388648,22.9680900129539,4,1,91,36,110302628,14,22.9680900129539,"brown",0,"Breeding season"
"10004","2022-04-06",2022,8.53161260388648,22.9680900129539,4,6,96,36,110614197,16,21.9628203849884,"brown",0,"Breeding season"
"10005","2022-03-05",2022,6.19060922679761,19.5364936278051,3,5,64,36,110824044,14,19.5364936278051,"brown",0,"Non-Breeding season"
"10006","2021-11-20",2021,1.62898205722574,16.7412899776741,11,20,324,36,111062479,10,11.1700408325065,"green",1,"Non-Breeding season"
"10007","2022-04-11",2022,9.67350121507624,22.9690077732923,4,11,101,36,111129428,16,22.063146852108,"brown",0,"Breeding season"
"10008","2022-04-11",2022,8.53161260388648,22.9680900129539,4,11,101,36,111194784,15,22.7200596998051,"brown",0,"Breeding season"
"10009","2022-04-12",2022,8.53161260388648,22.9680900129539,4,12,102,36,111227709,12,21.9887005925701,"brown",0,"Breeding season"
"10010","2022-04-11",2022,9.67350121507624,22.9690077732923,4,11,101,36,111262190,13,22.7405802586249,"brown",0,"Breeding season"
"10011","2022-04-14",2022,8.53161260388648,22.9680900129539,4,14,104,36,111449423,16,21.9969917894408,"brown",0,"Breeding season"
"10012","2022-04-11",2022,8.53161260388648,22.9680900129539,4,11,101,36,111655698,13,22.7200596998051,"green",1,"Breeding season"
"10013","2022-04-16",2022,8.53161260388648,22.9680900129539,4,16,106,36,111703177,17,20.831737482609,"green",1,"Breeding season"
"10014","2022-04-16",2022,8.53161260388648,22.9680900129539,4,16,106,36,111706307,18,19.2446473635967,"green",1,"Breeding season"
"10015","2022-03-08",2022,6.19060922679761,19.5364936278051,3,8,67,36,111751337,9,13.3482795623609,"green",1,"Non-Breeding season"
"10016","2022-04-17",2022,9.67350121507624,22.9690077732923,4,17,107,36,111839725,15,22.7463455795728,"brown",0,"Breeding season"
"10017","2022-04-18",2022,9.67350121507624,22.9690077732923,4,18,108,36,111969451,16,22.0894561292166,"brown",0,"Breeding season"
"10018","2022-04-15",2022,8.53161260388648,22.9680900129539,4,15,105,36,112242452,20,14.6971985860181,"brown",0,"Breeding season"
"10019","2022-04-22",2022,8.53161260388648,22.9680900129539,4,22,112,36,112406984,12,22.0284215537005,"green",1,"Breeding season"
"10020","2022-04-02",2022,9.67350121507624,22.9690077732923,4,2,92,36,112485756,16,22.0265424646459,"brown",0,"Breeding season"
"10021","2022-04-23",2022,8.53161260388648,22.9680900129539,4,23,113,36,112516079,10,19.3456862685918,"green",1,"Breeding season"
"10022","2022-04-23",2022,8.53161260388648,22.9680900129539,4,23,113,36,112705635,14,22.9680900129539,"green",1,"Breeding season"
"10023","2022-04-25",2022,8.53161260388648,22.9680900129539,4,25,115,36,112851149,11,20.9069055064417,"green",1,"Breeding season"
"10024","2022-04-13",2022,8.53161260388648,22.9680900129539,4,13,103,36,113063953,19,16.6677021304052,"green",1,"Breeding season"
"10025","2022-04-29",2022,8.53161260388648,22.9680900129539,4,29,119,36,113467342,13,22.7376138432128,"brown",0,"Breeding season"
"10026","2022-04-30",2022,8.53161260388648,22.9680900129539,4,30,120,36,113880207,13,22.7384774052534,"green",1,"Breeding season"
"10027","2022-04-30",2022,8.53161260388648,22.9680900129539,4,30,120,36,113994778,13,22.7384774052534,"brown",0,"Breeding season"
"10028","2022-05-01",2022,15.4697206271886,27.25841413149,5,1,121,36,114209396,9,22.8778053751098,"green",1,"Breeding season"
"10029","2022-05-01",2022,15.4697206271886,27.25841413149,5,1,121,36,114328341,14,27.25841413149,"brown",0,"Breeding season"
"10030","2022-05-01",2022,15.4697206271886,27.25841413149,5,1,121,36,114394294,16,26.5171162891407,"brown",0,"Breeding season"
"10031","2022-05-01",2022,15.4697206271886,27.25841413149,5,1,121,36,114399021,17,25.6125072492109,"brown",0,"Breeding season"
"10032","2022-04-30",2022,8.53161260388648,22.9680900129539,4,30,120,36,114870733,10,19.4385167748468,"brown",0,"Breeding season"
"10033","2022-04-29",2022,8.53161260388648,22.9680900129539,4,29,119,36,115125109,16,22.0535443680962,"green",1,"Breeding season"
"10034","2022-04-30",2022,9.67350121507624,22.9690077732923,4,30,120,36,115244753,3,9.67350121507624,"green",1,"Breeding season"
"10035","2022-05-01",2022,16.5089711503792,26.8708389875598,5,1,121,36,115265095,13,26.7066440541056,"brown",0,"Breeding season"
"10036","2022-05-02",2022,15.4697206271886,27.25841413149,5,2,122,36,115594304,15,27.072294344142,"green",1,"Breeding season"
"10037","2022-04-29",2022,8.53161260388648,22.9680900129539,4,29,119,36,115787115,14,22.9680900129539,"brown",0,"Breeding season"
"10038","2022-05-07",2022,16.5089711503792,26.8708389875598,5,7,127,36,116033572,15,26.7101164726557,"brown",0,"Breeding season"
"10039","2022-05-09",2022,15.4697206271886,27.25841413149,5,9,129,36,116403670,13,27.0767907657659,"green",1,"Breeding season"
"10040","2022-05-11",2022,15.4697206271886,27.25841413149,5,11,131,36,116588945,11,25.6674489455452,"brown",0,"Breeding season"
"10041","2022-05-14",2022,16.5089711503792,26.8708389875598,5,14,134,36,117071296,12,26.2471609994449,"green",1,"Breeding season"
"10042","2022-04-14",2022,8.53161260388648,22.9680900129539,4,14,104,36,117229920,11,20.8139833725827,"green",1,"Breeding season"
"10043","2022-05-16",2022,15.4697206271886,27.25841413149,5,16,136,36,117388557,14,27.25841413149,"green",1,"Breeding season"
"10044","2022-05-16",2022,15.4697206271886,27.25841413149,5,16,136,36,117404304,12,26.5530701611328,"brown",0,"Breeding season"
